InvoiceNo,StockCode,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Description
C545677,21528,-2,2011-03-06 10:48,6.95,14543,UNITED KINGDOM,DAIRY MAID TRADITIONAL TEAPOT
C545677,21534,-1,2011-03-06 10:48,4.95,14543,UNITED KINGDOM,DAIRY MAID LARGE MILK JUG
C545677,21781,-7,2011-03-06 10:48,14.95,14543,UNITED KINGDOM,MA CAMPAGNE CUTLERY BOX
C545677,21843,-1,2011-03-06 10:48,10.95,14543,UNITED KINGDOM,RED RETROSPOT CAKE STAND
C545678,22098,-1,2011-03-06 10:49,0.39,16678,UNITED KINGDOM,BOUDOIR SQUARE TISSUE BOX
C545678,84978,-1,2011-03-06 10:49,1.25,16678,UNITED KINGDOM,HANGING HEART JAR T-LIGHT HOLDER
C545679,22494,-1,2011-03-06 11:07,1.25,16923,UNITED KINGDOM,EMERGENCY FIRST AID TIN
C545689,84849D,-1,2011-03-06 12:43,1.69,16033,UNITED KINGDOM,HOT BATHS SOAP HOLDER
C545689,21658,-1,2011-03-06 12:43,3.95,16033,UNITED KINGDOM,GLASS  BEURRE DISH
C545720,15056N,-1,2011-03-07 10:33,5.95,15039,UNITED KINGDOM,EDWARDIAN PARASOL NATURAL
C545720,22797,-1,2011-03-07 10:33,16.95,15039,UNITED KINGDOM,CHEST OF DRAWERS GINGHAM HEART
C545723,22357,-2,2011-03-07 11:16,4.25,17048,UNITED KINGDOM,KINGS CHOICE BISCUIT TIN
C545723,23182,-1,2011-03-07 11:16,0.83,17048,UNITED KINGDOM,TOILET SIGN OCCUPIED OR VACANT
C545723,22960,-1,2011-03-07 11:16,4.25,17048,UNITED KINGDOM,JAM MAKING SET WITH JARS
C545724,22697,-2,2011-03-07 11:18,2.95,14051,UNITED KINGDOM,GREEN REGENCY TEACUP AND SAUCER
C545724,22423,-8,2011-03-07 11:18,12.75,14051,UNITED KINGDOM,REGENCY CAKESTAND 3 TIER
C545728,22636,-1,2011-03-07 11:41,8.5,12484,SPAIN,CHILDS BREAKFAST SET CIRCUS PARADE
C545728,22423,-2,2011-03-07 11:41,12.75,12484,SPAIN,REGENCY CAKESTAND 3 TIER
C545728,21232,-2,2011-03-07 11:41,1.25,12484,SPAIN,STRAWBERRY CERAMIC TRINKET BOX
C545769,21899,-18,2011-03-07 12:05,0.65,14903,UNITED KINGDOM,GARAGE KEY FOB
C545773,22429,-1,2011-03-07 12:06,4.25,17139,UNITED KINGDOM,ENAMEL MEASURING JUG CREAM
C545773,21843,-1,2011-03-07 12:06,10.95,17139,UNITED KINGDOM,RED RETROSPOT CAKE STAND
C545823,21314,-3,2011-03-07 12:54,2.1,13884,UNITED KINGDOM,SMALL GLASS HEART TRINKET POT
C545824,22654,-3,2011-03-07 13:00,5.95,15241,UNITED KINGDOM,DELUXE SEWING KIT
C545825,22064,-2,2011-03-07 13:01,1.65,12839,UNITED KINGDOM,PINK DOUGHNUT TRINKET POT
C545828,22697,-1,2011-03-07 13:05,2.95,15189,UNITED KINGDOM,GREEN REGENCY TEACUP AND SAUCER
C545828,84978,-1,2011-03-07 13:05,1.25,15189,UNITED KINGDOM,HANGING HEART JAR T-LIGHT HOLDER
C545828,22423,-6,2011-03-07 13:05,12.75,15189,UNITED KINGDOM,REGENCY CAKESTAND 3 TIER
C545829,84380,-12,2011-03-07 13:08,1.25,15290,UNITED KINGDOM,SET OF 3 BUTTERFLY COOKIE CUTTERS
C545829,84378,-24,2011-03-07 13:08,1.25,15290,UNITED KINGDOM,SET OF 3 HEART COOKIE CUTTERS
C545831,22156,-5,2011-03-07 13:10,0.85,15194,UNITED KINGDOM,HEART DECORATION WITH PEARLS
C545831,22666,-2,2011-03-07 13:10,2.95,15194,UNITED KINGDOM,RECIPE BOX PANTRY YELLOW DESIGN
C545833,22507,-1,2011-03-07 13:14,4.95,16013,UNITED KINGDOM,MEMO BOARD RETROSPOT  DESIGN
C545833,22178,-3,2011-03-07 13:14,1.25,16013,UNITED KINGDOM,VICTORIAN GLASS HANGING T-LIGHT
C545833,22158,-5,2011-03-07 13:14,2.95,16013,UNITED KINGDOM,3 HEARTS HANGING DECORATION RUSTIC
C545833,85053,-3,2011-03-07 13:14,2.1,16013,UNITED KINGDOM,FRENCH ENAMEL CANDLEHOLDER
C545834,21844,-1,2011-03-07 13:16,2.95,13458,UNITED KINGDOM,RED RETROSPOT MUG
C545836,21067,-1,2011-03-07 13:19,1.25,14606,UNITED KINGDOM,VINTAGE RED TEATIME MUG
C545836,21630,-1,2011-03-07 13:19,8.95,14606,UNITED KINGDOM,FLOOR CUSHION ELEPHANT CARNIVAL
C545836,21789,-1,2011-03-07 13:19,0.85,14606,UNITED KINGDOM,KIDS RAIN MAC PINK
C545837,22181,-24,2011-03-07 13:32,0.85,12598,FRANCE,SNOWSTORM PHOTO FRAME FRIDGE MAGNET
C545839,22192,-1,2011-03-07 13:33,8.5,15110,UNITED KINGDOM,BLUE DINER WALL CLOCK
C545840,22423,-5,2011-03-07 13:35,12.75,13089,UNITED KINGDOM,REGENCY CAKESTAND 3 TIER
C545841,22729,-2,2011-03-07 13:36,3.75,17675,UNITED KINGDOM,ALARM CLOCK BAKELIKE ORANGE
C545841,22728,-1,2011-03-07 13:36,3.75,17675,UNITED KINGDOM,ALARM CLOCK BAKELIKE PINK
C545841,22727,-3,2011-03-07 13:36,3.75,17675,UNITED KINGDOM,ALARM CLOCK BAKELIKE RED
C545843,22456,-1,2011-03-07 13:37,4.95,12921,UNITED KINGDOM,NATURAL SLATE CHALKBOARD LARGE
C545843,22423,-1,2011-03-07 13:37,12.75,12921,UNITED KINGDOM,REGENCY CAKESTAND 3 TIER
C545844,22926,-1,2011-03-07 13:38,5.95,16838,UNITED KINGDOM,IVORY GIANT GARDEN THERMOMETER
C545846,22236,-1,2011-03-07 13:39,12.75,13081,UNITED KINGDOM,CAKE STAND 3 TIER MAGIC GARDEN
C545847,23005,-1,2011-03-07 13:40,0.42,15903,UNITED KINGDOM,TRAVEL CARD WALLET I LOVE LONDON
C545848,22776,-3,2011-03-07 13:41,9.95,17672,UNITED KINGDOM,"CAKESTAND, 3 TIER, LOVEHEART"
C545849,72741,-3,2011-03-07 13:42,1.45,16598,UNITED KINGDOM,GRAND CHOCOLATECANDLE
C545850,21527,-1,2011-03-07 13:45,7.95,15811,UNITED KINGDOM,RED RETROSPOT TRADITIONAL TEAPOT
C545850,21528,-3,2011-03-07 13:45,6.95,15811,UNITED KINGDOM,DAIRY MAID TRADITIONAL TEAPOT
C545852,22804,-1,2011-03-07 13:49,2.95,14048,UNITED KINGDOM,CANDLEHOLDER PINK HANGING HEART
C545852,22464,-5,2011-03-07 13:49,1.65,14048,UNITED KINGDOM,HANGING METAL HEART LANTERN
C545852,85123A,-8,2011-03-07 13:49,2.95,14048,UNITED KINGDOM,CREAM HANGING HEART T-LIGHT HOLDER
C545866,21424,-1,2011-03-07 14:27,2.95,17841,UNITED KINGDOM,WOODLAND STORAGE BOX LARGE
C545866,21426,-2,2011-03-07 14:27,2.1,17841,UNITED KINGDOM,WOODLAND STORAGE BOX SMALL
C545866,21427,-1,2011-03-07 14:27,2.1,17841,UNITED KINGDOM,SKULLS STORAGE BOX SMALL
C545867,21424,-1,2011-03-07 14:29,2.95,17841,UNITED KINGDOM,WOODLAND STORAGE BOX LARGE
C545885,22667,-1,2011-03-07 15:52,2.95,15827,UNITED KINGDOM,RECIPE BOX RETROSPOT
C545885,22720,-1,2011-03-07 15:52,4.95,15827,UNITED KINGDOM,SET OF 3 CAKE TINS PANTRY DESIGN
C545903,21931,-1,2011-03-08 08:34,2.08,13345,UNITED KINGDOM,JUMBO STORAGE BAG SUKI
C545903,22634,-1,2011-03-08 08:34,9.95,13345,UNITED KINGDOM,CHILDS BREAKFAST SET SPACEBOY
C545997,21156,-6,2011-03-08 14:35,1.95,12679,FRANCE,RETROSPOT CHILDRENS APRON
C545997,22367,-8,2011-03-08 14:35,1.95,12679,FRANCE,CHILDRENS APRON SPACEBOY DESIGN
C545997,22634,-1,2011-03-08 14:35,9.95,12679,FRANCE,CHILDS BREAKFAST SET SPACEBOY
C546022,23187,-6,2011-03-08 17:28,0.29,14507,UNITED KINGDOM,FRENCH STYLE STORAGE JAR BONBONS
C546022,23186,-6,2011-03-08 17:28,0.29,14507,UNITED KINGDOM,FRENCH STYLE STORAGE JAR CAFE
C546080,22423,-1,2011-03-09 11:18,12.75,15078,UNITED KINGDOM,REGENCY CAKESTAND 3 TIER
C546081,85116,-6,2011-03-09 11:23,0.65,15974,UNITED KINGDOM,BLACK CANDELABRA T-LIGHT HOLDER
C546125,22697,-6,2011-03-09 14:52,2.95,16316,UNITED KINGDOM,GREEN REGENCY TEACUP AND SAUCER
C546128,22726,-1,2011-03-09 15:05,3.75,15622,UNITED KINGDOM,ALARM CLOCK BAKELIKE GREEN
C546128,22842,-1,2011-03-09 15:05,6.75,15622,UNITED KINGDOM,BISCUIT TIN VINTAGE RED
C546128,22840,-1,2011-03-09 15:05,7.95,15622,UNITED KINGDOM,ROUND CAKE TIN VINTAGE RED
C546131,22978,-6,2011-03-09 15:08,3.75,16057,UNITED KINGDOM,PANTRY ROLLING PIN
C546131,22841,-1,2011-03-09 15:08,7.95,16057,UNITED KINGDOM,ROUND CAKE TIN VINTAGE GREEN
C546131,22720,-1,2011-03-09 15:08,4.95,16057,UNITED KINGDOM,SET OF 3 CAKE TINS PANTRY DESIGN
C546131,22072,-1,2011-03-09 15:08,3.75,16057,UNITED KINGDOM,RED RETROSPOT TEA CUP AND SAUCER
C546131,21539,-1,2011-03-09 15:08,4.95,16057,UNITED KINGDOM,RED RETROSPOT BUTTER DISH
C546131,21531,-1,2011-03-09 15:08,2.55,16057,UNITED KINGDOM,RED RETROSPOT SUGAR JAM BOWL
C546131,21218,-1,2011-03-09 15:08,3.75,16057,UNITED KINGDOM,RED SPOTTY BISCUIT TIN
C546131,22776,-1,2011-03-09 15:08,9.95,16057,UNITED KINGDOM,"CAKESTAND, 3 TIER, LOVEHEART"
C546162,85178,-144,2011-03-10 09:53,1.25,17404,SWEDEN,VICTORIAN SEWING KIT
C546167,21527,-2,2011-03-10 10:13,7.95,15611,UNITED KINGDOM,RED RETROSPOT TRADITIONAL TEAPOT
C546168,47567B,-3,2011-03-10 10:22,5.95,16670,UNITED KINGDOM,TEA TIME KITCHEN APRON
C546168,22892,-12,2011-03-10 10:22,1.25,16670,UNITED KINGDOM,SET OF SALT AND PEPPER TOADSTOOLS
C546170,21713,-5,2011-03-10 10:29,2.1,15034,UNITED KINGDOM,CITRONELLA CANDLE FLOWERPOT
C546173,22488,-1,2011-03-10 10:34,1.65,14227,UNITED KINGDOM,NATURAL SLATE RECTANGLE CHALKBOARD
C546173,21231,-1,2011-03-10 10:34,1.25,14227,UNITED KINGDOM,SWEETHEART CERAMIC TRINKET BOX
C546174,22791,-3,2011-03-10 10:38,1.25,13094,UNITED KINGDOM,T-LIGHT GLASS FLUTED ANTIQUE
C546191,47566B,-35,2011-03-10 10:57,4.95,16422,UNITED KINGDOM,TEA TIME PARTY BUNTING
C546203,22915,-12,2011-03-10 11:13,0.42,16839,UNITED KINGDOM,ASSORTED BOTTLE TOP  MAGNETS
C546204,23006,-24,2011-03-10 11:13,0.42,13599,UNITED KINGDOM,TRAVEL CARD WALLET FLOWER MEADOW
C546206,21231,-1,2011-03-10 11:15,1.25,13014,UNITED KINGDOM,SWEETHEART CERAMIC TRINKET BOX
C546206,22064,-1,2011-03-10 11:15,1.65,13014,UNITED KINGDOM,PINK DOUGHNUT TRINKET POT
C546207,22423,-1,2011-03-10 11:17,12.75,14211,UNITED KINGDOM,REGENCY CAKESTAND 3 TIER
C546207,22381,-2,2011-03-10 11:17,2.1,14211,UNITED KINGDOM,TOY TIDY PINK POLKADOT
C546207,22302,-1,2011-03-10 11:17,2.55,14211,UNITED KINGDOM,COFFEE MUG PEARS  DESIGN
C546208,21318,-6,2011-03-10 11:19,0.39,12417,BELGIUM,GLASS CHALICE BLUE SMALL
C546208,22168,-1,2011-03-10 11:19,8.5,12417,BELGIUM,ORGANISER WOOD ANTIQUE WHITE
C546209,85159B,-2,2011-03-10 11:31,1.95,15596,UNITED KINGDOM,"WHITE TEA,COFFEE,SUGAR JARS"
C546209,22667,-6,2011-03-10 11:31,2.95,15596,UNITED KINGDOM,RECIPE BOX RETROSPOT
C546210,22355,-1,2011-03-10 11:31,0.85,14713,UNITED KINGDOM,CHARLOTTE BAG SUKI DESIGN
C546210,21272,-1,2011-03-10 11:31,1.25,14713,UNITED KINGDOM,SALLE DE BAIN HOOK
C546211,22962,-3,2011-03-10 11:32,0.85,15358,UNITED KINGDOM,JAM JAR WITH PINK LID
C546214,22499,-1,2011-03-10 11:45,5.95,15724,UNITED KINGDOM,WOODEN UNION JACK BUNTING
C546217,23004,-24,2011-03-10 12:04,0.42,14057,UNITED KINGDOM,TRAVEL CARD WALLET PANTRY
C546217,22995,-24,2011-03-10 12:04,0.42,14057,UNITED KINGDOM,TRAVEL CARD WALLET SUKI
C546217,23006,-24,2011-03-10 12:04,0.42,14057,UNITED KINGDOM,TRAVEL CARD WALLET FLOWER MEADOW
C546217,23002,-24,2011-03-10 12:04,0.42,14057,UNITED KINGDOM,TRAVEL CARD WALLET SKULLS
C546217,23000,-24,2011-03-10 12:04,0.42,14057,UNITED KINGDOM,TRAVEL CARD WALLET TRANSPORT
C546217,22994,-24,2011-03-10 12:04,0.42,14057,UNITED KINGDOM,TRAVEL CARD WALLET RETROSPOT
C546217,22997,-24,2011-03-10 12:04,0.42,14057,UNITED KINGDOM,TRAVEL CARD WALLET UNION JACK
C546234,22967,-6,2011-03-10 12:31,2.95,13599,UNITED KINGDOM,SET 3 SONG BIRD PAPER EGGS ASSORTED
C546238,22727,-1,2011-03-10 12:58,3.75,13767,UNITED KINGDOM,ALARM CLOCK BAKELIKE RED
C546241,21899,-18,2011-03-10 13:04,0.65,14903,UNITED KINGDOM,GARAGE KEY FOB
C546256,20674,-6,2011-03-10 14:56,1.25,15738,UNITED KINGDOM,GREEN POLKADOT BOWL
C546267,22046,-9,2011-03-10 15:02,0.42,15093,UNITED KINGDOM,TEA PARTY  WRAPPING PAPER
C546270,22720,-2,2011-03-10 15:03,4.95,17567,UNITED KINGDOM,SET OF 3 CAKE TINS PANTRY DESIGN
C546278,22841,-1,2011-03-10 15:06,7.95,13476,UNITED KINGDOM,ROUND CAKE TIN VINTAGE GREEN
C546278,22424,-1,2011-03-10 15:06,12.75,13476,UNITED KINGDOM,ENAMEL BREAD BIN CREAM
C546302,85040A,-1,2011-03-10 15:27,1.65,14214,UNITED KINGDOM,S/4 PINK FLOWER CANDLES IN BOWL
C546302,21871,-1,2011-03-10 15:27,1.25,14214,UNITED KINGDOM,SAVE THE PLANET MUG
C546313,22791,-3,2011-03-10 18:18,1.25,13094,UNITED KINGDOM,T-LIGHT GLASS FLUTED ANTIQUE
C546320,22467,-3,2011-03-11 09:39,2.55,12708,GERMANY,GUMBALL COAT RACK
C546320,22243,-4,2011-03-11 09:39,1.65,12708,GERMANY,5 HOOK HANGER RED MAGIC TOADSTOOL
C546323,22064,-2,2011-03-11 09:48,1.65,13975,UNITED KINGDOM,PINK DOUGHNUT TRINKET POT
C546323,22722,-5,2011-03-11 09:48,3.95,13975,UNITED KINGDOM,SET OF 6 SPICE TINS PANTRY DESIGN
C546362,22423,-1,2011-03-11 11:18,12.75,16419,UNITED KINGDOM,REGENCY CAKESTAND 3 TIER
C546363,22306,-12,2011-03-11 11:30,1.06,16912,UNITED KINGDOM,SILVER MUG BONE CHINA TREE OF LIFE
C546395,21871,-1,2011-03-11 14:29,1.25,14214,UNITED KINGDOM,SAVE THE PLANET MUG
C546400,21042,-2,2011-03-11 15:02,5.95,17994,UNITED KINGDOM,RED RETROSPOT APRON
C546400,47567B,-2,2011-03-11 15:02,5.95,17994,UNITED KINGDOM,TEA TIME KITCHEN APRON
C546416,22128,-2,2011-03-13 10:48,1.25,14800,UNITED KINGDOM,PARTY CONES CANDY ASSORTED
C546416,21642,-5,2011-03-13 10:48,0.29,14800,UNITED KINGDOM,ASSORTED TUTTI FRUTTI PEN
C546416,85098B,-1,2011-03-13 10:48,3.75,14800,UNITED KINGDOM,BLUE FLYING SINGING CANARY
C546496,35810B,-1,2011-03-14 11:44,0.83,17646,UNITED KINGDOM,ENAMEL BLUE RIM COFFEE CONTAINER
C546496,22928,-1,2011-03-14 11:44,5.95,17646,UNITED KINGDOM,YELLOW GIANT GARDEN THERMOMETER
C546496,22927,-1,2011-03-14 11:44,5.95,17646,UNITED KINGDOM,GREEN GIANT GARDEN THERMOMETER
C546501,22720,-2,2011-03-14 11:45,4.95,12584,ITALY,SET OF 3 CAKE TINS PANTRY DESIGN
C546507,22914,-1,2011-03-14 11:47,4.95,12712,GERMANY,BLUE COAT RACK PARIS FASHION
C546507,22171,-4,2011-03-14 11:47,8.5,12712,GERMANY,3 HOOK PHOTO SHELF ANTIQUE WHITE
C546507,82494L,-2,2011-03-14 11:47,2.95,12712,GERMANY,WOODEN FRAME ANTIQUE WHITE
C546511,22801,-1,2011-03-14 12:19,3.75,12921,UNITED KINGDOM,ANTIQUE GLASS PEDESTAL BOWL
C546517,82483,-1,2011-03-14 12:24,6.95,15308,UNITED KINGDOM,WOOD 2 DRAWER CABINET WHITE FINISH
C546517,22406,-1,2011-03-14 12:24,1.25,15308,UNITED KINGDOM,MONEY BOX KINGS CHOICE DESIGN
C546519,85123A,-1,2011-03-14 12:27,2.95,14350,UNITED KINGDOM,CREAM HANGING HEART T-LIGHT HOLDER
C546519,84559B,-4,2011-03-14 12:27,0.85,14350,UNITED KINGDOM,3D SHEET OF CAT STICKERS
C546519,84459A,-12,2011-03-14 12:27,1.49,14350,UNITED KINGDOM,PINK METAL CHICKEN HEART
C546529,22502,-1,2011-03-14 13:05,5.95,15502,UNITED KINGDOM,PICNIC BASKET WICKER 60 PIECES
C546529,22764,-1,2011-03-14 13:05,24.95,15502,UNITED KINGDOM,"RUSTIC WOODEN CABINET, GLASS DOORS"
C546535,47566B,-1,2011-03-14 14:11,4.95,15502,UNITED KINGDOM,TEA TIME PARTY BUNTING
C546536,22165,-1,2011-03-14 14:28,12.75,15493,UNITED KINGDOM,"DIAMANTE HEART SHAPED WALL MIRROR,"
C546548,22147,-1,2011-03-14 16:42,1.45,16518,UNITED KINGDOM,FELTCRAFT BUTTERFLY HEARTS
C546548,22150,-1,2011-03-14 16:42,1.95,16518,UNITED KINGDOM,3 STRIPEY MICE FELTCRAFT
C546559,84978,-12,2011-03-15 10:24,1.25,12727,FRANCE,HANGING HEART JAR T-LIGHT HOLDER
C546623,21556,-1,2011-03-15 11:36,2.55,17954,UNITED KINGDOM,CERAMIC STRAWBERRY MONEY BOX
C546641,22180,-6,2011-03-15 13:01,9.95,13451,UNITED KINGDOM,RETROSPOT LAMP
C546645,22171,-12,2011-03-15 13:32,8.5,15311,UNITED KINGDOM,3 HOOK PHOTO SHELF ANTIQUE WHITE
C546647,22832,-1,2011-03-15 13:55,10.75,17419,UNITED KINGDOM,BROCANTE SHELF WITH HOOKS
C546664,22504,-1,2011-03-15 14:41,29.95,16061,UNITED KINGDOM,CABIN BAG VINTAGE RETROSPOT
C546671,22423,-1,2011-03-15 15:42,12.75,15215,UNITED KINGDOM,REGENCY CAKESTAND 3 TIER
C546680,21942,-12,2011-03-15 16:51,0.85,13121,UNITED KINGDOM,SKULLS DESIGN FLANNEL
C546680,21391,-3,2011-03-15 16:51,0.75,13121,UNITED KINGDOM,FRENCH LAVENDER SCENT HEART
C546680,21114,-10,2011-03-15 16:51,1.25,13121,UNITED KINGDOM,LAVENDER SCENTED FABRIC HEART
C546730,21937,-2,2011-03-16 11:39,2.95,18183,UNITED KINGDOM,STRAWBERRY   PICNIC BAG
C546730,22720,-1,2011-03-16 11:39,4.95,18183,UNITED KINGDOM,SET OF 3 CAKE TINS PANTRY DESIGN
C546735,22933,-144,2011-03-16 11:50,2.95,16029,UNITED KINGDOM,BAKING MOULD EASTER EGG MILK CHOC
C546735,22932,-96,2011-03-16 11:50,2.55,16029,UNITED KINGDOM,BAKING MOULD TOFFEE CUP  CHOCOLATE
C546735,22930,-96,2011-03-16 11:50,2.55,16029,UNITED KINGDOM,BAKING MOULD HEART MILK CHOCOLATE
C546740,21455,-13,2011-03-16 12:13,0.85,16983,UNITED KINGDOM,PAINTED YELLOW WOODEN DAISY
C546773,22941,-2,2011-03-16 15:42,8.5,14505,UNITED KINGDOM,CHRISTMAS LIGHTS 10 REINDEER
C546773,22942,-2,2011-03-16 15:42,8.5,14505,UNITED KINGDOM,CHRISTMAS LIGHTS 10 SANTAS
C546777,84978,-2,2011-03-16 16:23,1.25,17080,UNITED KINGDOM,HANGING HEART JAR T-LIGHT HOLDER
C546783,22801,-1,2011-03-17 09:32,3.75,12924,UNITED KINGDOM,ANTIQUE GLASS PEDESTAL BOWL
C546854,20726,-1,2011-03-17 13:55,1.65,17511,UNITED KINGDOM,LUNCH BAG WOODLAND
C546854,21564,-1,2011-03-17 13:55,2.95,17511,UNITED KINGDOM,PINK  HEART SHAPE LOVE BUCKET
C546854,21232,-10,2011-03-17 13:55,1.25,17511,UNITED KINGDOM,STRAWBERRY CERAMIC TRINKET BOX
C546854,22960,-1,2011-03-17 13:55,4.25,17511,UNITED KINGDOM,JAM MAKING SET WITH JARS
C546854,22196,-4,2011-03-17 13:55,0.85,17511,UNITED KINGDOM,SMALL HEART MEASURING SPOONS
C546854,22667,-1,2011-03-17 13:55,2.95,17511,UNITED KINGDOM,RECIPE BOX RETROSPOT
C546854,22468,-1,2011-03-17 13:55,6.75,17511,UNITED KINGDOM,BABUSHKA LIGHTS STRING OF 10
C546858,22839,-1,2011-03-17 14:24,14.95,14081,UNITED KINGDOM,3 TIER CAKE TIN GREEN AND CREAM
C546858,21534,-1,2011-03-17 14:24,4.95,14081,UNITED KINGDOM,DAIRY MAID LARGE MILK JUG
C546864,22842,-2,2011-03-17 15:42,6.75,13319,UNITED KINGDOM,BISCUIT TIN VINTAGE RED
C546864,21539,-2,2011-03-17 15:42,4.95,13319,UNITED KINGDOM,RED RETROSPOT BUTTER DISH
C546865,79000,-1,2011-03-17 15:46,0.85,14226,UNITED KINGDOM,MOROCCAN TEA GLASS
C546865,22697,-1,2011-03-17 15:46,2.95,14226,UNITED KINGDOM,GREEN REGENCY TEACUP AND SAUCER
C546865,22699,-2,2011-03-17 15:46,2.95,14226,UNITED KINGDOM,ROSES REGENCY TEACUP AND SAUCER
C546865,22423,-1,2011-03-17 15:46,12.75,14226,UNITED KINGDOM,REGENCY CAKESTAND 3 TIER
C546867,85194S,-24,2011-03-17 15:48,0.65,18218,UNITED KINGDOM,HANGING SPRING FLOWER EGG SMALL
C546867,85194L,-12,2011-03-17 15:48,0.85,18218,UNITED KINGDOM,HANGING SPRING FLOWER EGG LARGE
C546868,22168,-1,2011-03-17 15:49,8.5,15671,UNITED KINGDOM,ORGANISER WOOD ANTIQUE WHITE
C546880,22423,-1,2011-03-17 17:16,12.75,13093,UNITED KINGDOM,REGENCY CAKESTAND 3 TIER
C546881,82483,-3,2011-03-17 17:17,6.95,15159,UNITED KINGDOM,WOOD 2 DRAWER CABINET WHITE FINISH
C546885,22168,-1,2011-03-17 18:11,8.5,15671,UNITED KINGDOM,ORGANISER WOOD ANTIQUE WHITE
C546886,21843,-1,2011-03-17 18:13,10.95,12520,GERMANY,RED RETROSPOT CAKE STAND
C546886,22423,-2,2011-03-17 18:13,12.75,12520,GERMANY,REGENCY CAKESTAND 3 TIER
C546886,84461,-6,2011-03-17 18:13,2.55,12520,GERMANY,12 PINK HEN+CHICKS IN BASKET
C546887,22212,-1,2011-03-17 18:14,2.1,14329,UNITED KINGDOM,FOUR HOOK  WHITE LOVEBIRDS
C546887,21389,-1,2011-03-17 18:14,0.85,14329,UNITED KINGDOM,IVORY HANGING DECORATION  BIRD
C546887,22907,-1,2011-03-17 18:14,0.85,14329,UNITED KINGDOM,PACK OF 20 NAPKINS PANTRY DESIGN
C546887,22957,-1,2011-03-17 18:14,2.95,14329,UNITED KINGDOM,SET 3 PAPER VINTAGE CHICK PAPER EGG
C546889,22258,-6,2011-03-17 18:16,1.25,13971,UNITED KINGDOM,FELT FARM ANIMAL RABBIT
C546889,72140E,-1,2011-03-17 18:16,0.85,13971,UNITED KINGDOM,BEST DAD CANDLE LETTERS
C546889,22722,-1,2011-03-17 18:16,3.95,13971,UNITED KINGDOM,SET OF 6 SPICE TINS PANTRY DESIGN
C546893,22502,-1,2011-03-17 18:20,5.95,14156,IRELAND,PICNIC BASKET WICKER 60 PIECES
C546894,22461,-1,2011-03-17 18:21,3.95,14334,UNITED KINGDOM,SAVOY ART DECO CLOCK
C546895,22777,-1,2011-03-17 18:22,8.5,15358,UNITED KINGDOM,GLASS BELL JAR LARGE
C546897,21937,-2,2011-03-17 18:25,2.95,18183,UNITED KINGDOM,STRAWBERRY   PICNIC BAG
C546897,22720,-1,2011-03-17 18:25,4.95,18183,UNITED KINGDOM,SET OF 3 CAKE TINS PANTRY DESIGN
C546901,22232,-8,2011-03-17 18:29,0.59,14112,UNITED KINGDOM,JIGSAW TOADSTOOLS 3 PIECE
C546901,21844,-1,2011-03-17 18:29,2.95,14112,UNITED KINGDOM,RED RETROSPOT MUG
C546901,21535,-3,2011-03-17 18:29,2.55,14112,UNITED KINGDOM,RED RETROSPOT SMALL MILK JUG
C546901,22968,-1,2011-03-17 18:29,9.95,14112,UNITED KINGDOM,ROSE COTTAGE KEEPSAKE BOX
C546901,22776,-1,2011-03-17 18:29,9.95,14112,UNITED KINGDOM,"CAKESTAND, 3 TIER, LOVEHEART"
C546901,22741,-2,2011-03-17 18:29,0.85,14112,UNITED KINGDOM,FUNKY DIVA PEN
C546901,22501,-2,2011-03-17 18:29,9.95,14112,UNITED KINGDOM,PICNIC BASKET WICKER LARGE
C546903,20886,-6,2011-03-17 18:31,1.95,16217,UNITED KINGDOM,BOX OF 9 PEBBLE CANDLES
C546903,21906,-2,2011-03-17 18:31,6.75,16217,UNITED KINGDOM,PHARMACIE FIRST AID TIN
C546903,22212,-6,2011-03-17 18:31,2.1,16217,UNITED KINGDOM,FOUR HOOK  WHITE LOVEBIRDS
C546904,22822,-1,2011-03-17 18:33,5.95,16150,UNITED KINGDOM,CREAM WALL PLANTER HEART SHAPED
C546904,22784,-1,2011-03-17 18:33,4.95,16150,UNITED KINGDOM,LANTERN CREAM GAZEBO
C546904,22766,-4,2011-03-17 18:33,2.95,16150,UNITED KINGDOM,PHOTO FRAME CORNICE
C546904,20723,-1,2011-03-17 18:33,0.85,16150,UNITED KINGDOM,STRAWBERRY CHARLOTTE BAG
C546906,82484,-1,2011-03-17 18:44,7.95,17675,UNITED KINGDOM,WOOD BLACK BOARD ANT WHITE FINISH
C546930,22268,-1,2011-03-18 10:37,0.85,14701,UNITED KINGDOM,DECORATION SITTING BUNNY
C546930,22781,-1,2011-03-18 10:37,7.65,14701,UNITED KINGDOM,GUMBALL MAGAZINE RACK
C546930,84575A,-1,2011-03-18 10:37,5.95,14701,UNITED KINGDOM,PINK DOG CANNISTER
C546930,22766,-1,2011-03-18 10:37,2.95,14701,UNITED KINGDOM,PHOTO FRAME CORNICE
C546930,85131A,-1,2011-03-18 10:37,1.25,14701,UNITED KINGDOM,BEADED PEARL HEART WHITE ON STICK
C546930,21743,-4,2011-03-18 10:37,2.95,14701,UNITED KINGDOM,STAR PORTABLE TABLE LIGHT
C546931,22301,-2,2011-03-18 10:40,2.55,12989,UNITED KINGDOM,COFFEE MUG CAT + BIRD DESIGN
C546932,90201B,-1,2011-03-18 11:01,2.95,16297,UNITED KINGDOM,BLACK ENAMEL FLOWER RING
